room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1393488,7518356,Private room,,Ilam,91,4.5,2,1.0,26.0,1.0,-43.525726,172.563566,2016-08-19 21:37:02.167218
9979994,51283514,Private room,,Cashmere West,10,5.0,3,1.0,44.0,1.0,-43.579359,172.615316,2016-08-19 21:36:59.048629
10053130,30474746,Private room,,Shirley East,3,5.0,2,1.0,48.0,1.0,-43.504759,172.658903,2016-08-19 21:36:55.988557
10971212,50142719,Private room,,Woolston West,5,4.5,2,1.0,37.0,3.0,-43.539923,172.670747,2016-08-19 21:36:44.858649
9978195,51273054,Private room,,Linwood North,11,5.0,2,1.0,34.0,3.0,-43.526198,172.670135,2016-08-19 21:36:42.494626
8228609,42804803,Private room,,St Albans East,35,5.0,2,1.0,54.0,1.0,-43.510309,172.641991,2016-08-19 21:36:32.088793
11529335,21295271,Private room,,Merivale,1,,2,1.0,48.0,1.0,-43.515598,172.620241,2016-08-19 21:36:24.736700
4785228,5927968,Entire home/apt,,Russley,2,,8,4.0,187.0,1.0,-43.497034,172.562398,2016-08-19 21:36:18.650615
10409823,52969222,Private room,,St Albans West,3,4.5,1,1.0,75.0,1.0,-43.515869,172.628006,2016-08-19 21:36:16.034828
9355049,48550774,Entire home/apt,,Burnside,6,4.5,14,5.0,420.0,1.0,-43.504832,172.572616,2016-08-19 21:36:12.857219
13803511,81198039,Entire home/apt,,Mona Vale,0,,2,1.0,15.0,1.0,-43.528795,172.59822,2016-08-19 21:36:01.084667
10551539,54421258,Entire home/apt,,Westburn,0,,6,3.0,187.0,3.0,-43.513668,172.574782,2016-08-19 21:35:53.135625
11951263,63825524,Private room,,Avonhead,33,5.0,3,1.0,37.0,1.0,-43.526902,172.557606,2016-08-19 21:35:45.134048
13591184,61868027,Entire home/apt,,Westhaven,0,,2,1.0,119.0,1.0,-43.493905,172.66697,2016-08-19 21:35:42.768703
11641615,10692752,Private room,,Wharenui,10,5.0,2,1.0,46.0,1.0,-43.534803,172.579347,2016-08-19 21:35:42.157987
12613591,67545571,Entire home/apt,,Aorangi,19,5.0,2,1.0,64.0,1.0,-43.497276,172.596062,2016-08-19 21:35:37.734432
13291042,62571162,Private room,,Avon Loop,5,5.0,2,1.0,30.0,1.0,-43.52389,172.638503,2016-08-19 21:35:27.219435
6019032,16158635,Private room,,Broomfield,3,4.0,4,1.0,60.0,1.0,-43.531632,172.550108,2016-08-19 21:34:53.876561
12874811,41779723,Entire home/apt,,Holmwood,24,5.0,2,1.0,68.0,1.0,-43.521481,172.612659,2016-08-19 21:34:48.685113
11462961,60288473,Private room,,Avon Loop,10,4.5,4,1.0,45.0,1.0,-43.525482,172.643605,2016-08-19 21:34:39.972573
11364537,59547954,Private room,,Redwood South,38,4.5,2,1.0,34.0,1.0,-43.487859,172.6265,2016-08-19 21:34:36.706074
7683072,40351138,Entire home/apt,,Ilam,3,4.0,4,2.0,75.0,1.0,-43.51844,172.565811,2016-08-19 21:34:34.682674
11149925,57972702,Private room,,Linwood,21,5.0,2,1.0,41.0,1.0,-43.532816,172.652086,2016-08-19 21:34:32.199447
13688237,79742772,Private room,,Wharenui,4,5.0,3,1.0,30.0,1.0,-43.533247,172.577117,2016-08-19 21:34:13.232683
9029442,47133614,Entire home/apt,,Cashmere West,5,4.5,5,3.0,210.0,2.0,-43.573641,172.619119,2016-08-19 21:34:07.147176
11500416,60575071,Private room,,Phillipstown,16,4.0,3,1.0,34.0,1.0,-43.53409,172.659674,2016-08-19 21:34:03.337815
4265206,22074774,Entire home/apt,,Sumner,33,5.0,2,1.0,90.0,3.0,-43.580953,172.758395,2016-08-19 21:33:53.256650
3898102,15741825,Entire home/apt,,Hagley Park,80,5.0,2,1.0,139.0,2.0,-43.527821,172.631384,2016-08-19 21:33:46.707664
14452502,89020521,Private room,,Papanui,0,,2,1.0,90.0,1.0,-43.501266,172.619379,2016-08-19 21:33:26.156693
7874290,22438620,Private room,,Rutland,1,,2,1.0,23.0,5.0,-43.49689,172.631016,2016-08-19 21:33:15.571181
2407866,12241295,Entire home/apt,,Lyttelton,7,5.0,5,4.0,150.0,3.0,-43.604584,172.700965,2016-08-19 21:14:47.503545
8704369,45693850,Entire home/apt,,Hagley Park,0,,4,2.0,112.0,2.0,-43.5241,172.629902,2016-08-19 21:43:44.626635
10014944,2560769,Entire home/apt,,Hornby North,0,,6,3.0,150.0,1.0,-43.529667,172.525802,2016-08-19 21:15:12.676714
14426211,88753106,Entire home/apt,,Governors Bay,0,,4,1.0,60.0,1.0,-43.65414,172.636347,2016-08-19 21:48:29.795126
13851559,61039279,Entire home/apt,,Governors Bay,6,5.0,4,2.0,85.0,1.0,-43.650434,172.638823,2016-08-19 21:28:11.674615
8174031,43140098,Entire home/apt,,Kennedys Bush,0,,6,4.0,225.0,5.0,-43.617455,172.589269,2016-08-19 21:13:15.159574
9905058,24205506,Entire home/apt,,Halswell West,1,,4,2.0,119.0,3.0,-43.582477,172.542667,2016-08-19 21:13:31.630136
14001364,11610938,Entire home/apt,,Oaklands West,0,,5,4.0,150.0,5.0,-43.571032,172.55688,2016-08-19 21:29:34.460677
3156918,1166862,Entire home/apt,,Halswell South,5,5.0,12,5.0,308.0,1.0,-43.583776,172.56427,2016-08-19 21:43:19.976763
4880957,10245879,Entire home/apt,,Lyttelton,0,,6,3.0,128.0,3.0,-43.602851,172.717383,2016-08-19 21:38:53.586681
12114257,10530611,Entire home/apt,,Lyttelton,2,,5,3.0,146.0,2.0,-43.603799,172.727631,2016-08-19 21:35:53.264575
10678313,55159216,Entire home/apt,,Lyttelton,2,,8,5.0,224.0,1.0,-43.605256,172.725858,2016-08-19 21:44:24.811207
9847099,13103700,Entire home/apt,,Diamond Harbour,3,5.0,5,2.0,78.0,3.0,-43.631535,172.738394,2016-08-19 21:32:19.580722
3792674,9980599,Entire home/apt,,Lyttelton,5,5.0,6,3.0,259.0,3.0,-43.604006,172.721897,2016-08-19 21:40:09.692562
6991046,883059,Entire home/apt,,Diamond Harbour,0,,5,3.0,100.0,7.0,-43.628728,172.743093,2016-08-19 21:42:30.902930
8144885,10339399,Entire home/apt,,Lyttelton,0,,6,4.0,90.0,14.0,-43.602981,172.69542,2016-08-19 21:32:55.470608
3115193,729315,Entire home/apt,,Lyttelton,0,,6,3.0,91.0,3.0,-43.596502,172.715512,2016-08-19 21:11:07.967088
7583815,39570600,Entire home/apt,,Lyttelton,1,,6,3.0,352.0,1.0,-43.599583,172.716977,2016-08-19 21:47:20.822706
7550270,39570600,Entire home/apt,,Lyttelton,5,5.0,8,4.0,436.0,1.0,-43.600934,172.717991,2016-08-19 21:33:02.139799
7640849,39570600,Entire home/apt,,Lyttelton,2,,9,5.0,510.0,1.0,-43.600919,172.716812,2016-08-19 21:44:13.179769
9865595,50774102,Entire home/apt,,Paparua,1,,12,6.0,450.0,1.0,-43.534636,172.441089,2016-08-19 21:13:56.448835
11870752,24385261,Entire home/apt,,Sumner,0,,4,2.0,90.0,1.0,-43.581044,172.776019,2016-08-19 21:49:09.222680
12188324,13167522,Entire home/apt,,Sumner,0,,4,3.0,263.0,,-43.582571,172.774574,2016-08-19 21:22:27.077863
4277452,22074774,Entire home/apt,,Sumner,28,5.0,4,2.0,119.0,3.0,-43.582583,172.758828,2016-08-19 21:38:12.618531
14563113,90199888,Entire home/apt,,Wharenui,0,,7,3.0,187.0,1.0,-43.537001,172.58049,2016-08-19 21:18:40.306651
1722178,9078609,Entire home/apt,,Mt Pleasant,14,4.5,2,1.0,67.0,1.0,-43.568647,172.718157,2016-08-19 21:26:00.674575
13031229,25729429,Entire home/apt,,Sumner,1,,6,2.0,150.0,2.0,-43.577109,172.769901,2016-08-19 21:14:43.764934
9733592,704306,Entire home/apt,,Sumner,4,4.5,2,1.0,72.0,3.0,-43.566832,172.757565,2016-08-19 21:25:51.928653
13926671,38806771,Entire home/apt,,Addington,0,,4,2.0,112.0,1.0,-43.543446,172.617004,2016-08-19 21:32:43.095873
5269662,15744972,Entire home/apt,,Riccarton,21,4.5,8,3.0,135.0,3.0,-43.534544,172.61022,2016-08-19 21:21:37.057237
2192532,5333234,Entire home/apt,,Heathcote Valley,13,4.5,7,3.0,182.0,2.0,-43.56794,172.710855,2016-08-19 21:16:18.378970
11804450,21463429,Entire home/apt,,Barrington North,0,,5,3.0,111.0,1.0,-43.55533,172.608092,2016-08-19 21:15:40.436661
11147770,57950839,Entire home/apt,,Cashmere West,0,,2,2.0,82.0,1.0,-43.573333,172.629569,2016-08-19 21:37:07.672561
12742044,68008303,Entire home/apt,,Cashmere East,0,,4,2.0,105.0,1.0,-43.574876,172.631638,2016-08-19 21:48:25.045468
14300538,81227100,Entire home/apt,,Sumner,0,,4,2.0,196.0,1.0,-43.567025,172.756493,2016-08-19 21:16:42.780534
7518063,5155590,Entire home/apt,,Moncks Bay,1,,6,3.0,142.0,3.0,-43.564511,172.734964,2016-08-19 21:05:26.084585
13700724,79920747,Entire home/apt,,Sumner,0,,5,3.0,165.0,3.0,-43.569414,172.759147,2016-08-19 21:41:50.159932
12343389,66636684,Entire home/apt,,Moncks Bay,0,,4,0.0,41.0,2.0,-43.567223,172.737194,2016-08-19 21:43:47.180653
13867124,81989577,Entire home/apt,,Sumner,0,,5,2.0,139.0,1.0,-43.569629,172.75859,2016-08-19 20:58:37.510643
12057563,26320955,Entire home/apt,,Sumner,1,,6,3.0,150.0,7.0,-43.577515,172.775618,2016-08-19 21:42:40.533691
2472643,8014835,Entire home/apt,,Mt Pleasant,53,4.5,6,3.0,300.0,1.0,-43.56322,172.718227,2016-08-19 21:47:21.778625
8372482,44128252,Entire home/apt,,Moncks Bay,12,5.0,4,2.0,255.0,5.0,-43.575594,172.752292,2016-08-19 21:03:18.663962
13903228,65475240,Entire home/apt,,Sumner,0,,2,1.0,112.0,,-43.568983,172.762336,2016-08-19 21:34:45.891369
2614670,938000,Entire home/apt,,St Martins,7,5.0,5,2.0,224.0,3.0,-43.560096,172.648813,2016-08-19 21:24:16.158895
13395725,74929927,Entire home/apt,,Moncks Bay,0,,5,3.0,90.0,3.0,-43.562652,172.734847,2016-08-19 21:44:49.689677
6903489,29970846,Entire home/apt,,Phillipstown,2,,5,3.0,66.0,20.0,-43.541426,172.663049,2016-08-19 21:09:44.474781
1709006,5156035,Entire home/apt,,Woolston West,1,,6,3.0,150.0,1.0,-43.539555,172.669404,2016-08-19 21:14:37.639026
7054434,36999356,Entire home/apt,,Ferrymead,8,4.5,6,2.0,128.0,1.0,-43.544268,172.68878,2016-08-19 21:35:29.636403
11598302,23168989,Entire home/apt,,Linwood East,3,5.0,4,1.0,49.0,3.0,-43.536379,172.679298,2016-08-19 21:43:26.631688
4776671,5156035,Entire home/apt,,Woolston West,2,,4,3.0,150.0,2.0,-43.540025,172.669832,2016-08-19 21:06:49.656685
4776733,5156035,Entire home/apt,,Woolston West,0,,6,3.0,113.0,1.0,-43.541045,172.671326,2016-08-19 21:12:10.115501
8851585,46349784,Entire home/apt,,Sydenham,0,,4,2.0,180.0,2.0,-43.548493,172.641568,2016-08-19 21:08:50.591074
8463513,43226526,Entire home/apt,,Phillipstown,3,3.5,9,5.0,121.0,3.0,-43.535656,172.660309,2016-08-19 21:11:27.254650
9996473,2560769,Entire home/apt,,Ensors,1,,4,3.0,135.0,3.0,-43.543712,172.667111,2016-08-19 21:41:24.490496
4776893,5156035,Entire home/apt,,Ensors,2,,4,3.0,131.0,2.0,-43.543791,172.667621,2016-08-19 21:24:34.584642
11069203,57458240,Entire home/apt,,Somerfield,0,,6,3.0,150.0,3.0,-43.555032,172.630084,2016-08-19 21:41:45.231510
504911,2489973,Entire home/apt,,Sydenham,79,4.5,6,3.0,94.0,1.0,-43.549958,172.629651,2016-08-19 21:21:41.689140
6276398,26228540,Entire home/apt,,Sydenham,0,,4,3.0,112.0,3.0,-43.555133,172.642399,2016-08-19 21:37:53.039575
11950756,63821600,Entire home/apt,,Spreydon,0,,2,1.0,112.0,1.0,-43.553014,172.627917,2016-08-19 21:39:05.351745
6782520,1873262,Entire home/apt,,South Brighton,0,,6,2.0,131.0,5.0,-43.536855,172.740227,2016-08-19 21:07:18.373558
4777018,5156035,Entire home/apt,,Hornby North,0,,4,3.0,158.0,2.0,-43.52998,172.526133,2016-08-19 21:38:04.864982
14406832,59851043,Entire home/apt,,Ilam,0,,7,4.0,285.0,2.0,-43.524001,172.563596,2016-08-19 21:27:55.981262
10593285,54655521,Entire home/apt,,Yaldhurst,1,,14,7.0,225.0,1.0,-43.513443,172.516305,2016-08-19 21:23:45.443988
4822811,2560769,Entire home/apt,,Avonhead West,4,4.5,12,5.0,132.0,4.0,-43.516752,172.543079,2016-08-19 21:45:40.302436
7862985,41443386,Entire home/apt,,Westburn,1,,5,3.0,60.0,5.0,-43.515055,172.564082,2016-08-19 21:49:21.932829
3533315,17788647,Entire home/apt,,Harewood,3,5.0,4,2.0,146.0,3.0,-43.48414,172.560925,2016-08-19 21:38:57.652500
9174490,28992903,Entire home/apt,,Wharenui,6,4.0,6,2.0,112.0,1.0,-43.532199,172.578679,2016-08-19 21:22:24.680858
7778541,40925175,Entire home/apt,,Mona Vale,2,,4,2.0,105.0,7.0,-43.528442,172.599865,2016-08-19 21:37:14.180316
9173763,28992903,Entire home/apt,,Wharenui,2,,4,1.0,98.0,1.0,-43.532127,172.577197,2016-08-19 21:40:21.349365
9712237,28992903,Entire home/apt,,Upper Riccarton,1,,3,0.0,90.0,1.0,-43.530252,172.577106,2016-08-19 21:43:57.778649
10505667,28992903,Entire home/apt,,Upper Riccarton,7,4.0,3,0.0,90.0,1.0,-43.530431,172.579114,2016-08-19 21:42:00.280029
9466205,28992903,Entire home/apt,,Upper Riccarton,1,,5,2.0,101.0,1.0,-43.530943,172.578198,2016-08-19 21:22:53.414559
5512237,28591973,Entire home/apt,,Deans Bush,9,5.0,4,2.0,172.0,1.0,-43.529396,172.594227,2016-08-19 21:43:09.041514
10966111,54692553,Entire home/apt,,Mona Vale,2,,8,4.0,562.0,1.0,-43.523084,172.609104,2016-08-19 21:31:07.370672
6092919,31620287,Entire home/apt,,Holmwood,1,,4,2.0,107.0,1.0,-43.520735,172.609765,2016-08-19 21:31:30.544743
1729648,8822525,Entire home/apt,,St Albans East,57,4.5,4,2.0,128.0,2.0,-43.519416,172.636352,2016-08-19 21:16:12.608053
10831630,55951994,Entire home/apt,,Linwood,1,,16,9.0,900.0,1.0,-43.528503,172.657888,2016-08-19 21:28:59.326601
5671725,11554768,Entire home/apt,,St Albans West,4,4.5,4,2.0,214.0,2.0,-43.517466,172.627377,2016-08-19 21:30:52.750004
9529004,391909,Entire home/apt,,Merivale,1,,4,2.0,183.0,4.0,-43.515023,172.622835,2016-08-19 21:16:48.365487
12156954,19256013,Entire home/apt,,Strowan,0,,7,3.0,225.0,5.0,-43.513974,172.610838,2016-08-19 21:25:27.278447
14363441,85592437,Entire home/apt,,Aorangi,0,,5,3.0,150.0,2.0,-43.493207,172.591834,2016-08-19 21:28:24.753078
11169105,58116308,Entire home/apt,,Redwood South,1,,6,3.0,135.0,2.0,-43.482823,172.626216,2016-08-19 21:40:07.390650
3852167,24205506,Entire home/apt,,Casebrook,6,3.5,8,4.0,135.0,2.0,-43.49137,172.604558,2016-08-19 21:38:22.008633
12871579,24205506,Entire home/apt,,Papanui,3,4.5,6,3.0,142.0,2.0,-43.496712,172.6142,2016-08-19 21:22:32.917676
9527349,12260902,Entire home/apt,,Papanui,0,,10,4.0,60.0,2.0,-43.49796,172.614718,2016-08-19 21:23:22.220052
1729278,398819,Entire home/apt,,Waimairi Beach,14,5.0,3,2.0,97.0,3.0,-43.479785,172.716267,2016-08-19 21:18:51.214650
13530531,58369461,Entire home/apt,,Mt Pleasant,0,,4,2.0,72.0,1.0,-43.563394,172.725118,2016-08-19 21:25:01.726636
7638994,39570600,Entire home/apt,,Lyttelton,3,4.5,4,2.0,259.0,1.0,-43.59994,172.718213,2016-08-19 21:26:53.524651
12041573,7487519,Entire home/apt,,Mt Pleasant,0,,6,4.0,112.0,3.0,-43.569558,172.723732,2016-08-19 21:28:28.244331
6677036,34943562,Entire home/apt,,Sydenham,1,,2,0.0,72.0,4.0,-43.5563,172.636726,2016-08-19 21:38:31.654078
9758318,1914801,Entire home/apt,,Avon Loop,2,,4,2.0,94.0,2.0,-43.522765,172.644668,2016-08-19 21:18:51.901254
13901161,82399226,Entire home/apt,,St Albans West,0,,4,2.0,187.0,1.0,-43.517955,172.629094,2016-08-19 21:06:21.824612
14190669,53640622,Entire home/apt,,Papanui,0,,4,2.0,112.0,4.0,-43.497007,172.607293,2016-08-19 21:17:22.609776
14269246,86982933,Entire home/apt,,Spreydon,0,,4,2.0,105.0,2.0,-43.553198,172.625998,2016-08-19 21:33:49.946814
8194981,43226526,Entire home/apt,,St Albans West,12,4.0,4,2.0,68.0,3.0,-43.516316,172.631991,2016-08-19 21:10:19.203873
10089764,51760273,Entire home/apt,,Yaldhurst,0,,2,1.0,92.0,2.0,-43.524234,172.517628,2016-08-19 21:44:56.532492
6078131,16223589,Entire home/apt,,Avonside,0,,3,0.0,101.0,2.0,-43.521829,172.674374,2016-08-19 21:30:41.747635
4206070,24205506,Entire home/apt,,St Albans West,10,4.0,4,2.0,128.0,2.0,-43.511317,172.628374,2016-08-19 21:44:10.976643
4680145,24205506,Entire home/apt,,Riccarton,16,4.0,6,3.0,142.0,2.0,-43.53443,172.605142,2016-08-19 21:38:47.793595
13979317,83381954,Entire home/apt,,Lyttelton,0,,2,1.0,98.0,1.0,-43.6052,172.690114,2016-08-19 21:42:43.126487
12799350,69730068,Entire home/apt,,Sumner,1,,3,3.0,91.0,3.0,-43.573121,172.76435,2016-08-19 21:06:57.324624
14495999,46558983,Entire home/apt,,Sockburn,0,,8,4.0,38.0,1.0,-43.528878,172.56033,2016-08-19 21:41:42.706060
7665639,40242972,Entire home/apt,,Moncks Bay,0,,4,2.0,127.0,1.0,-43.563642,172.730219,2016-08-19 21:36:06.494602
11975329,37635367,Entire home/apt,,Wainoni,2,,5,2.0,57.0,2.0,-43.519325,172.682715,2016-08-19 21:22:55.984601
8969670,46874226,Entire home/apt,,Sawyers Arms,0,,4,2.0,224.0,2.0,-43.468349,172.594487,2016-08-19 21:26:16.888661
11500830,42524688,Entire home/apt,,Avon Loop,0,,4,2.0,149.0,1.0,-43.529175,172.648095,2016-08-19 21:46:22.500492
9189593,47808157,Entire home/apt,,Merivale,25,5.0,6,3.0,225.0,1.0,-43.515871,172.623083,2016-08-19 21:12:21.520617
5885688,30567068,Entire home/apt,,Moncks Bay,10,5.0,4,2.0,183.0,2.0,-43.572526,172.74344,2016-08-19 21:20:54.686871
14403743,88554732,Entire home/apt,,Mt Pleasant,0,,4,2.0,165.0,2.0,-43.559167,172.714192,2016-08-19 21:34:16.563424
13981173,81989577,Entire home/apt,,Sumner,1,,2,1.0,90.0,1.0,-43.56777,172.758878,2016-08-19 21:13:31.494633
13399024,48218708,Entire home/apt,,Wharenui,0,,1,2.0,68.0,1.0,-43.533423,172.586556,2016-08-19 21:16:01.028977
5643039,6353005,Entire home/apt,,Merivale,11,4.5,4,2.0,142.0,3.0,-43.519195,172.62426,2016-08-19 21:07:05.392624
12073907,64702979,Entire home/apt,,Redwood South,3,5.0,12,6.0,187.0,3.0,-43.495448,172.615972,2016-08-19 21:49:06.724552
11499322,51788802,Entire home/apt,,Spreydon,0,,4,3.0,90.0,4.0,-43.549872,172.627215,2016-08-19 21:09:35.169142
10454822,40754323,Entire home/apt,,Barrington North,8,4.5,4,2.0,128.0,1.0,-43.559897,172.608886,2016-08-19 21:09:55.884971
13050442,63019013,Entire home/apt,,Westmorland,1,,8,5.0,112.0,3.0,-43.580519,172.596633,2016-08-19 21:10:34.335061
4077862,13841910,Entire home/apt,,Lyttelton,9,4.0,2,1.0,75.0,2.0,-43.603247,172.715909,2016-08-19 21:27:57.223283
2418829,24205506,Entire home/apt,,Riccarton,37,4.5,10,4.0,142.0,2.0,-43.534377,172.603176,2016-08-19 21:05:18.946275
3363429,16967897,Entire home/apt,,Riccarton,49,5.0,7,3.0,142.0,,-43.529167,172.609576,2016-08-19 21:04:27.937897
10545659,6677789,Entire home/apt,,Governors Bay,0,,2,1.0,57.0,2.0,-43.616343,172.643249,2016-08-19 21:19:31.448776
6855457,33336899,Private room,,Mairehau,14,4.5,3,1.0,74.0,1.0,-43.505077,172.641143,2016-08-19 21:13:05.073926
9518564,49318197,Private room,,St Martins,16,4.5,2,1.0,53.0,1.0,-43.562893,172.6501,2016-08-19 21:13:00.579025
1378697,7468316,Entire home/apt,,Rapaki Track,31,5.0,3,1.0,109.0,2.0,-43.568509,172.659158,2016-08-19 21:12:56.357879
10617847,54012179,Entire home/apt,,St Albans East,1,,2,1.0,60.0,5.0,-43.508045,172.637827,2016-08-19 21:12:53.862170
11716607,62295680,Private room,,Sydenham,6,4.5,1,1.0,23.0,2.0,-43.556579,172.642255,2016-08-19 21:12:53.661898
10182220,48385286,Entire home/apt,,Edgeware,44,4.5,7,3.0,131.0,,-43.519933,172.647788,2016-08-19 21:12:41.122162
2723640,13938410,Entire home/apt,,Cashmere East,106,5.0,3,0.0,108.0,1.0,-43.572152,172.632007,2016-08-19 21:12:33.787862
1625898,8644611,Private room,,Fendalton,257,5.0,4,1.0,73.0,1.0,-43.5162,172.589732,2016-08-19 21:12:30.658242
11609059,33011948,Entire home/apt,,Opawa,0,,5,3.0,75.0,14.0,-43.564866,172.662758,2016-08-19 21:12:15.858660
13916459,80380170,Entire home/apt,,Somerfield,0,,8,4.0,87.0,1.0,-43.558296,172.628914,2016-08-19 21:11:54.675783
10687700,55207621,Private room,,Hawthornden,9,5.0,1,1.0,26.0,1.0,-43.513573,172.542262,2016-08-19 21:11:37.960949
10000208,24205506,Entire home/apt,,St Albans West,3,4.5,4,2.0,124.0,2.0,-43.511741,172.628442,2016-08-19 21:11:35.746594
6603327,34549056,Private room,,Islington,13,4.5,2,1.0,41.0,1.0,-43.528242,172.520844,2016-08-19 21:11:11.975980
11912663,63559088,Private room,,Spreydon,0,,2,1.0,18.0,1.0,-43.549285,172.616557,2016-08-19 21:11:02.394817
6093000,31620287,Entire home/apt,,Merivale,5,4.5,4,2.0,116.0,3.0,-43.520681,172.620032,2016-08-19 21:10:59.566166
6009062,4347870,Private room,,Merivale,9,5.0,1,1.0,52.0,1.0,-43.518413,172.616684,2016-08-19 21:10:54.108700
10572734,41500467,Entire home/apt,,Edgeware,8,5.0,6,3.0,108.0,3.0,-43.509699,172.650244,2016-08-19 21:10:47.957564
11262531,58791168,Entire home/apt,,Fendalton,0,,3,2.0,94.0,2.0,-43.513799,172.581583,2016-08-19 21:10:37.864459
12957037,50694865,Entire home/apt,,Merivale,8,4.5,2,0.0,66.0,2.0,-43.519532,172.626536,2016-08-19 21:10:30.034614
5354312,27753734,Entire home/apt,,Addington,8,5.0,4,2.0,60.0,3.0,-43.544402,172.619198,2016-08-19 21:10:25.612923
9713279,28992903,Entire home/apt,,Upper Riccarton,0,,2,1.0,80.0,1.0,-43.530483,172.578743,2016-08-19 21:10:22.275033
14223134,82731402,Private room,,Merivale,0,,1,1.0,37.0,1.0,-43.517768,172.614617,2016-08-19 21:10:22.226031
7305004,3305270,Private room,,Travis Wetland,58,5.0,6,1.0,52.0,2.0,-43.481719,172.689352,2016-08-19 21:10:19.800614
3415306,5790968,Private room,,Barrington North,31,5.0,2,1.0,36.0,2.0,-43.557069,172.605574,2016-08-19 21:10:12.858805
9862911,50161696,Private room,,Wigram,39,4.5,2,1.0,26.0,1.0,-43.555918,172.538181,2016-08-19 21:10:00.235593
11570434,57972702,Private room,,Avon Loop,28,4.5,2,1.0,45.0,1.0,-43.532346,172.65033,2016-08-19 21:09:50.163297
8846958,11083016,Entire home/apt,,Avon Loop,20,4.5,6,2.0,109.0,2.0,-43.530886,172.649024,2016-08-19 21:09:47.198784
11661291,61734192,Entire home/apt,,Mairehau,34,5.0,5,3.0,102.0,1.0,-43.50693,172.648237,2016-08-19 21:09:44.576579
12366855,64702979,Entire home/apt,,St Albans East,0,,6,3.0,112.0,5.0,-43.515655,172.63669,2016-08-19 21:09:28.433115
10176247,25471419,Entire home/apt,,Bryndwr,28,5.0,3,2.0,101.0,1.0,-43.518264,172.590581,2016-08-19 21:09:15.828837
9979153,50142719,Private room,,Woolston West,7,4.0,2,1.0,37.0,3.0,-43.538483,172.671616,2016-08-19 21:08:58.090953
12809468,69813010,Private room,,Lyttelton,5,4.5,3,1.0,34.0,1.0,-43.6006,172.723552,2016-08-19 21:08:46.402635
3646827,4347870,Private room,,Holmwood,44,5.0,2,1.0,68.0,1.0,-43.520599,172.610509,2016-08-19 21:08:39.004394
12492892,25920341,Private room,,Casebrook,2,,2,1.0,44.0,1.0,-43.489698,172.600025,2016-08-19 21:08:37.154718
14319219,49323498,Entire home/apt,,Avon Loop,0,,5,2.0,74.0,2.0,-43.521453,172.633132,2016-08-19 21:08:34.410695
7179264,37610288,Private room,,Upper Riccarton,2,,2,1.0,97.0,1.0,-43.529829,172.583686,2016-08-19 21:08:12.474764
5906660,30458683,Entire home/apt,,Sumner,6,4.5,4,2.0,187.0,2.0,-43.568151,172.758151,2016-08-19 21:15:16.370561
715582,2811582,Entire home/apt,,Mt Pleasant,27,5.0,5,3.0,112.0,3.0,-43.564761,172.718902,2016-08-19 21:39:43.714664
11258701,8639464,Entire home/apt,,Avon Loop,17,4.5,4,2.0,135.0,2.0,-43.521317,172.634934,2016-08-19 21:26:16.851041
5865806,30458683,Entire home/apt,,Sumner,26,5.0,4,2.0,187.0,2.0,-43.566944,172.759455,2016-08-19 21:42:38.398574
3562757,9744873,Entire home/apt,,Sydenham,23,5.0,5,2.0,90.0,2.0,-43.548911,172.642521,2016-08-19 21:23:00.377277
7997513,7293977,Entire home/apt,,Rutland,26,5.0,6,3.0,105.0,3.0,-43.505674,172.635442,2016-08-19 21:43:43.308826
10104171,51850510,Entire home/apt,,Northcote,21,4.5,4,2.0,90.0,2.0,-43.493561,172.613244,2016-08-19 21:23:59.199454
5671421,11554768,Entire home/apt,,St Albans West,3,4.5,4,2.0,158.0,3.0,-43.517867,172.62779,2016-08-19 21:10:45.079125
14556108,65979039,Entire home/apt,,Mona Vale,0,,2,1.0,48.0,1.0,-43.527536,172.610819,2016-08-19 21:29:37.196210
9240274,47752370,Entire home/apt,,Strowan,0,,4,2.0,142.0,7.0,-43.506941,172.599356,2016-08-19 21:16:29.506860
10929392,54922549,Entire home/apt,,Mt Pleasant,27,5.0,4,2.0,82.0,2.0,-43.576367,172.722688,2016-08-19 21:34:29.350637
9598521,49678753,Entire home/apt,,Oaklands East,4,5.0,2,1.0,67.0,2.0,-43.575741,172.560683,2016-08-19 21:12:19.650874
4412469,22904049,Entire home/apt,,Moncks Bay,2,,4,2.0,98.0,2.0,-43.563201,172.732219,2016-08-19 21:30:24.854829
13140649,73243003,Entire home/apt,,Sumner,2,,4,2.0,113.0,2.0,-43.573699,172.775073,2016-08-19 21:07:01.421464
2868671,5525532,Entire home/apt,,Avon Loop,37,5.0,5,3.0,105.0,3.0,-43.530955,172.643998,2016-08-19 21:25:27.416848
10528665,54292480,Entire home/apt,,Avon Loop,24,5.0,4,2.0,135.0,2.0,-43.528653,172.648413,2016-08-19 21:44:37.443629
5273078,21226430,Entire home/apt,,Mt Pleasant,35,5.0,5,2.0,112.0,,-43.564706,172.722212,2016-08-19 21:46:10.780537
10282667,52886843,Entire home/apt,,Linwood,6,5.0,6,3.0,139.0,2.0,-43.531543,172.651057,2016-08-19 21:28:30.712390
